"CheckinId","UserName","Light","Smooth","Clean","Sweet","Woody","Zippy","Strong","Hoppy","Floral","Citrus","Milk","Dark","Creamy","Mouthfeel","Soft","Boozy","Caramel","Oatmeal","Dry","Malty","Piney","Grassy","Tart","Sour","Salty","Fruity","Heat","Bitter","Coffee","Roasty","Chocolate","Juicy","Funky","Acidic","Crushable","LocationName","LocationId","BeerId","BeerName","BeerRating"
"570759163","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The Crying Room","5773162","2179926","Sugar Coated Pony Kisses",3.5
"570613067","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"P.J. Whelihan's Pub + Restaurant","15611","2528880","unPHLtered",4
"570594510","tim.manley",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"P.J. Whelihan's Pub + Restaurant","15611","2410225","Locked in the Trunk DIPA",4.75
"568063893","tim.manley",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The Crying Room","5773162","13658","Exit 13 - Chocolate Stout",3.75
"568044630","tim.manley",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","3892","Winter Warmer",3.75
"567915017","tim.manley",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Liberty Union Bar & Grille","173776","2516700","Pulp Addiction",3.75
"567900265","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Liberty Union Bar & Grille","173776","2468034","Hop JuJu (2018)",4.5
"567311218","tim.manley",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","3787","Golden Monkey",4.25
"567251278","tim.manley",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"City Works","5685345","871676","J.A.W.N. Juicy Ale",3.5
"567231904","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"City Works","5685345","1519726","Type A",4.25
"567225914","tim.manley",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"City Works","5685345","1209568","Pine'Hop'Le",4
"566435244","tim.manley",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Lancaster Brewing Co. Taproom and Grill","5700841","1037717","JETROCK Pre-Flight IPA",3.75
"566430024","tim.manley",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lancaster Brewing Co. Taproom and Grill","5700841","3892","Winter Warmer",3.75
"566425623","tim.manley",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Lancaster Brewing Co. Taproom and Grill","5700841","28552","Double Chocolate Milk Stout",4.25
"566424706","tim.manley",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lancaster Brewing Co. Taproom and Grill","5700841","3881","Milk Stout",4
"566419697","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lancaster Brewing Co. Taproom and Grill","5700841","2470389","Jam Series - Track #5 Peanut Butter Ale",3.75
"566417885","tim.manley",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lancaster Brewing Co. Taproom and Grill","5700841","2060219","Wilkum",4.25
"564113522","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ron's Original Bar & Grille","10615","929842","Breaking Bud",3.25
"564022663","tim.manley",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monk's Cafe","3382","4498","Damnation",4.25
"564021087","tim.manley",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monk's Cafe","3382","882","Avec Les Bons Voeux",3.75
"564020167","tim.manley",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Monk's Cafe","3382","865038","Bean Dream",3.75
"564019307","tim.manley",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Monk's Cafe","3382","2370286","The Limits of My Language Are the Limits of My World",4.25
"564015914","tim.manley",0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monk's Cafe","3382","130571","Young's Double Chocolate Stout",3.25
"564015736","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Monk's Cafe","3382","936549","Eternal Sunshine",3.5
"564015655","tim.manley",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monk's Cafe","3382","2460131","Hopslam Ale (2018)",4.5
"562683712","tim.manley",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","838808","Nihilist Imperial Stout Barrel Aged",4.25
"561868671","tim.manley",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Red Star Craft House","2286487","2450557","Beyond the Galaxy",3
"558894328","tim.manley",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spring mountain tiki bar","722538","1343821","Panic Room",4
"558867713","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tims Peurto Rican Paradise","3321445","424316","DirtWolf Double IPA",5
"558845595","tim.manley",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","2368033","Winter Cheers (2017)",3.75
"558843588","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"spring mountain tiki bar","722538","2095971","Blackboard Series (no. 06) Peach Belgian Blonde w/ Coriander",4.25
"558674415","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tims Peurto Rican Paradise","3321445","1061525","Consolation Prize",3.75
"558653465","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tims Peurto Rican Paradise","3321445","2095971","Blackboard Series (no. 06) Peach Belgian Blonde w/ Coriander",4.5
"557581821","tim.manley",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The Crying Room","5773162","13658","Exit 13 - Chocolate Stout",3.75
"557564244","tim.manley",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","3939","Quad",3.75
"556404768","tim.manley",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1061525","Consolation Prize",3.75
"556346934","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkema Volleyball Court","7316516","4973","India Pale Ale (IPA)",3.5
"556335071","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","3952","60 Minute IPA",3.5
"556331996","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","0","1139170","Citradelic: Tangerine IPA",4
"556325582","tim.manley",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","3832","HopDevil IPA",5
"556045006","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Root Down Brewing Company","6567622","2438147","1999 Called, They Want Their IPA Back",4.25
"555791337","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1802473","Silent Disco",3.75
"555743938","tim.manley",0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1066203","Boom Sauce",4.25
"553638213","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wells Fargo Center","233033","2233097","Scratch 299 - Weizenbock",3.25
"553636172","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Wells Fargo Center","233033","2397839","Mighty Things",4.5
"553607451","tim.manley",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"XFINITY Live! Philadelphia","212428","1090680","Wicked White",3.5
"553574730","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Lawrence Street Seafood","5531448","2397839","Mighty Things",4.5
"553574376","tim.manley",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","1440240","Frische Weisse",3.5
"553534272","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","1440240","Frische Weisse",3.5
"552597421","tim.manley",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","48148","Big Gruesome Chocolate Peanut Butter Stout",4.5
"552563260","tim.manley",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"The Crying Room","5773162","5333","Big Black Voodoo Daddy",4.5
"551033339","tim.manley",1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Timothy's Lionville","2649577","1806038","Voodoo Ranger 8 Hop Pale Ale",3.75
"550420561","tim.manley",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","7834","Hofbräu Münchner Weisse / Münchner Kindl / Hefe Weizen",3.75
"550400970","tim.manley",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","118863","Red Fish",3.5
"550387025","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","303267","Swing Session Saison",4
"550361807","tim.manley",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","1066203","Boom Sauce",4.25
"550175391","tim.manley",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The Crying Room","5773162","28552","Double Chocolate Milk Stout",4.25
"550162726","tim.manley",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","3939","Quad",3.75
"548503395","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The Crying Room","5773162","2397839","Mighty Things",4.25
"548437894","tim.manley",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Timothy's Lionville","2649577","1061462","Glorious",3.75
"548424008","tim.manley",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Timothy's Lionville","2649577","2441570","4 Front",3.5
"547907542","tim.manley",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","308578","White Monkey",3.5
"546475168","tim.manley",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"The Crying Room","5773162","48148","Big Gruesome Chocolate Peanut Butter Stout",4.5
"546360540","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brickside Grille","9180","1621401","The Juice",4.25
"546321227","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Brickside Grille","9180","2418802","Solarys",4.25
"546294642","tim.manley",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Brickside Grille","9180","2412927","Big Hugs (2017)",4.25
"545907787","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","2054679","Three Tun Citra IPA",4
"545900866","tim.manley",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","2054679","Three Tun Citra IPA",4
"545742994","tim.manley",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1257425","Winter Welcome Ale 2015-2016",3.5
"545697115","tim.manley",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","643975","Moving Parts (MP02): The Ever-Evolving IPA",4
"545265195","tim.manley",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Red Star Craft House","2286487","83161","18-Watt IPA",4
"545067393","tim.manley",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","2054679","Three Tun Citra IPA",4
"545031778","tim.manley",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1343821","Panic Room",4
"543567128","tim.manley",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Timothy's Lionville","2649577","1346255","Han Shot First",3.25
"542584193","tim.manley",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Best Kitchen In America","1157488","5724","Jai Alai",4.5
"542550443","tim.manley",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Best Kitchen In America","1157488","4172","Dead Guy Ale",3.75
"542507537","tim.manley",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Best Kitchen In America","1157488","7053","IPA",3.5
"542507014","tim.manley",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Best Kitchen In America","1157488","779862","The Shape of Hops to Come",3.75
"542080824","tim.manley",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","7249","Daisy Cutter Pale Ale",4.5
"542060732","tim.manley",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","2054679","Three Tun Citra IPA",4
"541437548","tim.manley",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","6594","The Poet",4
"541423317","tim.manley",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"The Crying Room","5773162","5333","Big Black Voodoo Daddy",4.5
"539615424","tim.manley",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","3959","Extra Pale Ale",4
"539590937","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"The Crying Room","5773162","2397839","Mighty Things",4.5
"539567538","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1260626","Wet Dreamin'",3.75
"538219314","tim.manley",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The Crying Room","5773162","13658","Exit 13 - Chocolate Stout",3.75
"538145880","tim.manley",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pacific Prime","326511","4473","Guinness Draught",3.25
"538132068","tim.manley",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pacific Prime","326511","886693","Stacy's Mom",4.25
"538118211","tim.manley",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pacific Prime","326511","2346152","Mad Elf (2017)",4.25
"534820176","tim.manley",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Prohibition Tap Room","15642","1838048","This Little Piggy: Citra IPA",4.25
"534816002","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Prohibition Tap Room","15642","2002777","Dorset",3.75
"534814957","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Prohibition Tap Room","15642","2403044","Guerrilla Gig",4
"534696789","tim.manley",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","285026","Lagunitas Sucks",4.5
"534687686","tim.manley",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1770068","21st Birthday IPA",4
"534672951","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","967132","Tangier",4
"534663202","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","2397839","Mighty Things",4.5
"534653782","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The Crying Room","5773162","2397839","Mighty Things",4.5
"533996506","tim.manley",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Yard House","6033716","996623","Cold Brew IPA",3.75
"533982972","tim.manley",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yard House","6033716","290965","HopFive IPA",4
"531951605","tim.manley",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bud Light Eagles Nest","2153035","490953","Mop Water 5-Spiced Ale",4
"531935929","tim.manley",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","4039","IPA",4
"531932197","tim.manley",0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","5742","2XIPA",5
"531927059","tim.manley",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","5742","2XIPA",5
"531004928","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normandy Farm Grand Ballroom","611437","1781336","Winter Cheers (2016)",4
"530975299","tim.manley",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Normandy Farm Grand Ballroom","611437","1781336","Winter Cheers (2016)",4
"530951976","tim.manley",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The Farmers Daughter","173809","618597","Purple Monkey Dishwasher",4
"530513327","tim.manley",1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","71016","Perpetual IPA",3.5
"530425780","tim.manley",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","3920","Merry Monks",3.5
"530367577","tim.manley",0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The Crying Room","5773162","4888","Choklat",4.5
"530330934","tim.manley",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","48148","Big Gruesome Chocolate Peanut Butter Stout",4.5
"530278594","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","7249","Daisy Cutter Pale Ale",5
"529767394","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yard House","6033716","1441255","Flesh & Blood IPA",3
"529766032","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yard House","6033716","886693","Stacy's Mom",4.25
"529764682","tim.manley",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yard House","6033716","4903","Vanilla Java Porter",3.75
"529763944","tim.manley",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Yard House","6033716","618597","Purple Monkey Dishwasher",4
"529247196","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","2299238","Blackboard Series (no. 7) Black Forest Cake Stout",4
"529219676","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The Crying Room","5773162","2299238","Blackboard Series (no. 7) Black Forest Cake Stout",4
"529205684","tim.manley",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","4744","Ten FIDY",4.25
"528773145","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","967132","Tangier",3.75
"528697671","tim.manley",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Timothy's Lionville","2649577","1530891","Cape of Good Hope (2016)",4.25
"528681047","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Timothy's Lionville","2649577","1731316","Free Flow IPA",3.75
